3066.58	-14821.9	1155.86	-13666	0.002025
3096.45	-14835.8	1167.12	-13668.7	0.00203
3106.6	-14842.5	1170.95	-13671.5	0.002035
3093.17	-14840.7	1165.89	-13674.8	0.00204
3070.46	-14833.5	1157.32	-13676.2	0.002045
3076.33	-14825.7	1159.54	-13666.1	0.00205
3044.18	-14820.2	1147.42	-13672.8	0.002055
3034.99	-14818.2	1143.96	-13674.3	0.00206
3057.65	-14818.6	1152.5	-13666.1	0.002065
3054.96	-14819.6	1151.48	-13668.1	0.00207
3073.89	-14822.1	1158.62	-13663.5	0.002075
3070.41	-14825	1157.31	-13667.7	0.00208
3056	-14826.2	1151.88	-13674.3	0.002085
3043.07	-14825.2	1147	-13678.2	0.00209
3039.9	-14823.3	1145.81	-13677.5	0.002095
3026.08	-14821.5	1140.6	-13680.9	0.0021
3034.09	-14819.2	1143.62	-13675.6	0.002105
2998.04	-14814.9	1130.03	-13684.9	0.00211
3003.19	-14808.9	1131.97	-13676.9	0.002115
2976.56	-14802.2	1121.93	-13680.2	0.00212
2962.82	-14795.8	1116.75	-13679	0.002125
2948.05	-14790	1111.19	-13678.8	0.00213
2951.18	-14784.3	1112.37	-13672	0.002135
2942.38	-14778.8	1109.05	-13669.7	0.00214
2950.74	-14774.4	1112.2	-13662.2	0.002145
2950.92	-14773.9	1112.27	-13661.6	0.00215
2980.23	-14779.3	1123.32	-13655.9	0.002155
3022.87	-14790.6	1139.39	-13651.3	0.00216
3036.37	-14805.3	1144.47	-13660.8	0.002165
3088.02	-14819.3	1163.95	-13655.3	0.00217
3099.3	-14829.5	1168.2	-13661.3	0.002175
3126.93	-14834.6	1178.61	-13656	0.00218
3131.48	-14832.9	1180.33	-13652.5	0.002185
3106.99	-14823.2	1171.09	-13652.1	0.00219
3034.77	-14807.8	1143.87	-13664	0.002195
2994.2	-14793	1128.58	-13664.4	0.0022
2993.03	-14784.2	1128.14	-13656	0.002205
2993.59	-14786	1128.35	-13657.6	0.00221
3026.37	-14796.3	1140.71	-13655.6	0.002215
3034.66	-14811.2	1143.83	-13667.4	0.00222
3092.78	-14823.7	1165.74	-13658	0.002225
3089.03	-14827.9	1164.32	-13663.5	0.00223
3080.69	-14821.7	1161.18	-13660.5	0.002235
3064.41	-14811.6	1155.04	-13656.5	0.00224
3030.32	-14805.3	1142.2	-13663.1	0.002245
3025.84	-14806.6	1140.51	-13666.1	0.00225
3028.16	-14812.9	1141.38	-13671.5	0.002255
3022.41	-14818.3	1139.21	-13679.1	0.00226
3039.6	-14818.2	1145.69	-13672.5	0.002265
3021.09	-14810.9	1138.72	-13672.2	0.00227
3020.57	-14800.4	1138.52	-13661.8	0.002275
3036.61	-14790.9	1144.57	-13646.3	0.00228
3015.27	-14784.1	1136.53	-13647.6	0.002285
3005.77	-14780.4	1132.94	-13647.5	0.00229
2997.32	-14778.5	1129.76	-13648.7	0.002295
2989.75	-14777.1	1126.9	-13650.2	0.0023
2998.69	-14774.8	1130.28	-13644.5	0.002305
2984.22	-14771.6	1124.82	-13646.8	0.00231
2976.78	-14769.7	1122.02	-13647.7	0.002315
2962.75	-14771.6	1116.73	-13654.9	0.00232
3011.84	-14778.1	1135.23	-13642.9	0.002325
3030.89	-14787.3	1142.41	-13644.9	0.00233
3049.15	-14795	1149.29	-13645.7	0.002335
3043.89	-14798.4	1147.31	-13651.1	0.00234
3034.76	-14797.2	1143.87	-13653.3	0.002345
3027.55	-14794.1	1141.15	-13653	0.00235
3039.6	-14793.4	1145.69	-13647.7	0.002355
3041.74	-14795.7	1146.5	-13649.2	0.00236
3057.05	-14800.5	1152.27	-13648.3	0.002365
3082.05	-14805.4	1161.69	-13643.7	0.00237
3099.29	-14810.7	1168.19	-13642.5	0.002375
3084.24	-14813.6	1162.52	-13651.1	0.00238
3091.5	-14813.2	1165.26	-13647.9	0.002385
3078.23	-14809.3	1160.26	-13649	0.00239
3041.11	-14804	1146.26	-13657.7	0.002395
3023.34	-14799.5	1139.57	-13660	0.0024
2999.58	-14796.4	1130.61	-13665.8	0.002405
3014.39	-14794.4	1136.19	-13658.2	0.00241
2990.06	-14792.1	1127.02	-13665.1	0.002415
2998.41	-14789.9	1130.17	-13659.7	0.00242
2998.48	-14788.4	1130.2	-13658.2	0.002425
2991.89	-14788.9	1127.71	-13661.2	0.00243
3020.1	-14791.3	1138.34	-13653	0.002435
2991.31	-14793.5	1127.49	-13666	0.00244
2985.61	-14794.2	1125.34	-13668.9	0.002445
2985.81	-14794.4	1125.42	-13669	0.00245
2982.73	-14795.3	1124.26	-13671.1	0.002455
2972.29	-14797.7	1120.32	-13677.3	0.00246
2989.61	-14799.7	1126.85	-13672.9	0.002465
2993.66	-14799.9	1128.38	-13671.5	0.00247
3000.33	-14797.5	1130.89	-13666.6	0.002475
2979.72	-14795.6	1123.12	-13672.5	0.00248
2971.76	-14796.9	1120.12	-13676.8	0.002485
3006.24	-14800.7	1133.12	-13667.6	0.00249
3014.07	-14804.8	1136.07	-13668.8	0.002495
3030.6	-14807.1	1142.3	-13664.8	0.0025
3018.56	-14805.5	1137.76	-13667.7	0.002505
3002.97	-14802	1131.89	-13670.1	0.00251
2991.35	-14798.9	1127.51	-13671.4	0.002515
2974.31	-14798.4	1121.08	-13677.3	0.00252
3002.96	-14799.3	1131.88	-13667.4	0.002525
3003.39	-14799	1132.04	-13667	0.00253
